table_schema	table_name
mutu_sportytrader	forumcontsportytradercache22
mutu_sportytrader	forumcontsportytradercache23
mutu_sportytrader	forumcontsportytradercache25
mutu_sportytrader	forumcontsportytradercache3
mutu_sportytrader	forumcontsportytradercache30
mutu_sportytrader	forumcontsportytradercache33
mutu_sportytrader	forumcontsportytradercache35
mutu_sportytrader	forumcontsportytradercache37
mutu_sportytrader	forumcontsportytradercache39
mutu_sportytrader	forumcontsportytradercache4
mutu_sportytrader	forumcontsportytradercache40
mutu_sportytrader	forumcontsportytradercache41
mutu_sportytrader	forumcontsportytradercache45
mutu_sportytrader	forumcontsportytradercache46
mutu_sportytrader	forumcontsportytradercache47
mutu_sportytrader	forumcontsportytradercache48
mutu_sportytrader	forumcontsportytradercache49
mutu_sportytrader	forumcontsportytradercache5
mutu_sportytrader	forumcontsportytradercache50
mutu_sportytrader	forumcontsportytradercache51
mutu_sportytrader	forumcontsportytradercache52
mutu_sportytrader	forumcontsportytradercache54
mutu_sportytrader	forumcontsportytradercache56
mutu_sportytrader	forumcontsportytradercache57
mutu_sportytrader	forumcontsportytradercache58
mutu_sportytrader	forumcontsportytradercache59
mutu_sportytrader	forumcontsportytradercache6
mutu_sportytrader	forumcontsportytradercache60
mutu_sportytrader	forumcontsportytradercache7
mutu_sportytrader	forumcontsportytradercache8
mutu_sportytrader	forumcontsportytradercache9
mutu_sportytrader	forumcontstickysportytrader
mutu_sportytrader	forumeditright_sportytrader
mutu_sportytrader	forummorepubforumpoker
mutu_sportytrader	forummorepubsportytrader
mutu_sportytrader	forumpubsportytrader
mutu_sportytrader	forumsubcatforumpoker_dynamic
mutu_sportytrader	forumsubcatsportytrader
mutu_sportytrader	forumsubcatsportytrader2
mutu_sportytrader	forumsubcatsportytrader_dynamic
mutu_sportytrader	gradesportytrader
mutu_sportytrader	groupes
mutu_sportytrader	groupes_utilisateurs
mutu_sportytrader	guest
mutu_sportytrader	heartbeat
mutu_sportytrader	hidden_author_sportytrader
mutu_sportytrader	ignore_list
mutu_sportytrader	indexpage
mutu_sportytrader	indexpagesportytrader0
mutu_sportytrader	indexpagesportytrader10
mutu_sportytrader	indexpagesportytrader11
mutu_sportytrader	indexpagesportytrader12
mutu_sportytrader	indexpagesportytrader13
mutu_sportytrader	indexpagesportytrader14
mutu_sportytrader	indexpagesportytrader15
mutu_sportytrader	indexpagesportytrader16
mutu_sportytrader	indexpagesportytrader19
mutu_sportytrader	indexpagesportytrader2
mutu_sportytrader	indexpagesportytrader20
mutu_sportytrader	indexpagesportytrader22
mutu_sportytrader	indexpagesportytrader23
mutu_sportytrader	indexpagesportytrader25
mutu_sportytrader	indexpagesportytrader3
mutu_sportytrader	indexpagesportytrader30
mutu_sportytrader	indexpagesportytrader33
mutu_sportytrader	indexpagesportytrader35
mutu_sportytrader	indexpagesportytrader37
mutu_sportytrader	indexpagesportytrader39
mutu_sportytrader	indexpagesportytrader4
mutu_sportytrader	indexpagesportytrader40
mutu_sportytrader	indexpagesportytrader41
mutu_sportytrader	indexpagesportytrader45
mutu_sportytrader	indexpagesportytrader46
mutu_sportytrader	indexpagesportytrader47
mutu_sportytrader	indexpagesportytrader48
mutu_sportytrader	indexpagesportytrader49
mutu_sportytrader	indexpagesportytrader5
mutu_sportytrader	indexpagesportytrader50
mutu_sportytrader	indexpagesportytrader51
mutu_sportytrader	indexpagesportytrader52
mutu_sportytrader	indexpagesportytrader54
mutu_sportytrader	indexpagesportytrader56
mutu_sportytrader	indexpagesportytrader57
mutu_sportytrader	indexpagesportytrader58
mutu_sportytrader	indexpagesportytrader59
mutu_sportytrader	indexpagesportytrader6
mutu_sportytrader	indexpagesportytrader60
mutu_sportytrader	indexpagesportytrader7
mutu_sportytrader	indexpagesportytrader8
mutu_sportytrader	indexpagesportytrader9
mutu_sportytrader	indexprive
mutu_sportytrader	indexprive_deleted
mutu_sportytrader	inscrip
mutu_sportytrader	inscrit
mutu_sportytrader	inscrit_0109
mutu_sportytrader	inscrit_2016_01_26
mutu_sportytrader	inscrit_custom
mutu_sportytrader	inscrit_custom_checkboxgroup
mutu_sportytrader	inscrit_custom_fields
mutu_sportytrader	inscrit_custom_fields_defs
mutu_sportytrader	inscrit_deleted
mutu_sportytrader	inscrit_dynamic
mutu_sportytrader	inscrit_erased
mutu_sportytrader	inscrit_transactions_reports_infos
mutu_sportytrader	ip_infos
mutu_sportytrader	keywords
mutu_sportytrader	keywords_smilies
mutu_sportytrader	keywords_smilies_log
mutu_sportytrader	keywords_smilies_tempo
mutu_sportytrader	last_10_posts
mutu_sportytrader	log
mutu_sportytrader	logsportytrader
mutu_sportytrader	mappemonde_cache
mutu_sportytrader	mappemonde_data
mutu_sportytrader	mappemonde_donnees_carte
mutu_sportytrader	mappemonde_donnees_subdivision
mutu_sportytrader	md_newsletter_send
mutu_sportytrader	md_newsletters_inscription
mutu_sportytrader	md_newsletters_inscription_temp
mutu_sportytrader	md_newsletters_text
mutu_sportytrader	md_newsletters_type
mutu_sportytrader	moderate_memory_forumpoker
mutu_sportytrader	moderate_memory_sportytrader
mutu_sportytrader	moderationsportytrader
mutu_sportytrader	modern_color
mutu_sportytrader	modern_viewportsize
mutu_sportytrader	modmail_processed_sportytrader
mutu_sportytrader	modmailsportytrader
mutu_sportytrader	move_section
mutu_sportytrader	move_subject
mutu_sportytrader	move_subsection
mutu_sportytrader	multinick1
mutu_sportytrader	new_posts
mutu_sportytrader	online
mutu_sportytrader	poll_warning
mutu_sportytrader	prive
mutu_sportytrader	relatedtopicsportytrader
mutu_sportytrader	rss1_cache
mutu_sportytrader	rss_cache
mutu_sportytrader	sanctions
mutu_sportytrader	sanctions_historique
mutu_sportytrader	searchcontprive
mutu_sportytrader	searchcontsportytrader0
mutu_sportytrader	searchcontsportytrader10
mutu_sportytrader	searchcontsportytrader11
mutu_sportytrader	searchcontsportytrader12
mutu_sportytrader	searchcontsportytrader13
mutu_sportytrader	searchcontsportytrader14
mutu_sportytrader	searchcontsportytrader15
mutu_sportytrader	searchcontsportytrader16
mutu_sportytrader	searchcontsportytrader19
mutu_sportytrader	searchcontsportytrader2
mutu_sportytrader	searchcontsportytrader20
mutu_sportytrader	searchcontsportytrader22
mutu_sportytrader	searchcontsportytrader23
mutu_sportytrader	searchcontsportytrader25
mutu_sportytrader	searchcontsportytrader3
mutu_sportytrader	searchcontsportytrader30
mutu_sportytrader	searchcontsportytrader33
mutu_sportytrader	searchcontsportytrader35
mutu_sportytrader	searchcontsportytrader37
mutu_sportytrader	searchcontsportytrader39
mutu_sportytrader	searchcontsportytrader4
mutu_sportytrader	searchcontsportytrader40
mutu_sportytrader	searchcontsportytrader41
mutu_sportytrader	searchcontsportytrader45
mutu_sportytrader	searchcontsportytrader46
mutu_sportytrader	searchcontsportytrader47
mutu_sportytrader	searchcontsportytrader48
mutu_sportytrader	searchcontsportytrader49
mutu_sportytrader	searchcontsportytrader5
mutu_sportytrader	searchcontsportytrader50
mutu_sportytrader	searchcontsportytrader51
mutu_sportytrader	searchcontsportytrader52
mutu_sportytrader	searchcontsportytrader54
mutu_sportytrader	searchcontsportytrader56
mutu_sportytrader	searchcontsportytrader57
mutu_sportytrader	searchcontsportytrader58
mutu_sportytrader	searchcontsportytrader59
mutu_sportytrader	searchcontsportytrader6
mutu_sportytrader	searchcontsportytrader60
mutu_sportytrader	searchcontsportytrader7
mutu_sportytrader	searchcontsportytrader8
mutu_sportytrader	searchcontsportytrader9
mutu_sportytrader	searchexp
mutu_sportytrader	searchexp_cache
mutu_sportytrader	searchjoinprive
mutu_sportytrader	searchjoinsportytrader0
mutu_sportytrader	searchjoinsportytrader10
mutu_sportytrader	searchjoinsportytrader11
mutu_sportytrader	searchjoinsportytrader12
mutu_sportytrader	searchjoinsportytrader13
mutu_sportytrader	searchjoinsportytrader14
mutu_sportytrader	searchjoinsportytrader15
mutu_sportytrader	searchjoinsportytrader16
mutu_sportytrader	searchjoinsportytrader19
mutu_sportytrader	searchjoinsportytrader2
mutu_sportytrader	searchjoinsportytrader20
mutu_sportytrader	searchjoinsportytrader22
mutu_sportytrader	searchjoinsportytrader23
mutu_sportytrader	searchjoinsportytrader25
mutu_sportytrader	searchjoinsportytrader3
mutu_sportytrader	searchjoinsportytrader30
mutu_sportytrader	searchjoinsportytrader33
mutu_sportytrader	searchjoinsportytrader35
mutu_sportytrader	searchjoinsportytrader37
mutu_sportytrader	searchjoinsportytrader39
mutu_sportytrader	searchjoinsportytrader4
mutu_sportytrader	searchjoinsportytrader40
mutu_sportytrader	searchjoinsportytrader41
mutu_sportytrader	searchjoinsportytrader45
mutu_sportytrader	searchjoinsportytrader46
mutu_sportytrader	searchjoinsportytrader47
mutu_sportytrader	searchjoinsportytrader48
mutu_sportytrader	searchjoinsportytrader49
mutu_sportytrader	searchjoinsportytrader5
mutu_sportytrader	searchjoinsportytrader50
mutu_sportytrader	searchjoinsportytrader51
mutu_sportytrader	searchjoinsportytrader52
mutu_sportytrader	searchjoinsportytrader54
mutu_sportytrader	searchjoinsportytrader56
mutu_sportytrader	searchjoinsportytrader57
mutu_sportytrader	searchjoinsportytrader58
mutu_sportytrader	searchjoinsportytrader59
mutu_sportytrader	searchjoinsportytrader6
mutu_sportytrader	searchjoinsportytrader60
mutu_sportytrader	searchjoinsportytrader7
mutu_sportytrader	searchjoinsportytrader8
mutu_sportytrader	searchjoinsportytrader9
mutu_sportytrader	searchmainprive
mutu_sportytrader	searchmainsportytrader0
mutu_sportytrader	searchmainsportytrader10
mutu_sportytrader	searchmainsportytrader11
mutu_sportytrader	searchmainsportytrader12
mutu_sportytrader	searchmainsportytrader13
mutu_sportytrader	searchmainsportytrader14
mutu_sportytrader	searchmainsportytrader15
mutu_sportytrader	searchmainsportytrader16
mutu_sportytrader	searchmainsportytrader19
mutu_sportytrader	searchmainsportytrader2
mutu_sportytrader	searchmainsportytrader20
mutu_sportytrader	searchmainsportytrader22
mutu_sportytrader	searchmainsportytrader23
mutu_sportytrader	searchmainsportytrader25
mutu_sportytrader	searchmainsportytrader3
mutu_sportytrader	searchmainsportytrader30
mutu_sportytrader	searchmainsportytrader33
mutu_sportytrader	searchmainsportytrader35
mutu_sportytrader	searchmainsportytrader37
mutu_sportytrader	searchmainsportytrader39
mutu_sportytrader	searchmainsportytrader4
mutu_sportytrader	searchmainsportytrader40
mutu_sportytrader	searchmainsportytrader41
mutu_sportytrader	searchmainsportytrader45
mutu_sportytrader	searchmainsportytrader46
mutu_sportytrader	searchmainsportytrader47
mutu_sportytrader	searchmainsportytrader48
mutu_sportytrader	searchmainsportytrader49
mutu_sportytrader	searchmainsportytrader5
mutu_sportytrader	searchmainsportytrader50
mutu_sportytrader	searchmainsportytrader51
mutu_sportytrader	searchmainsportytrader52
mutu_sportytrader	searchmainsportytrader54
mutu_sportytrader	searchmainsportytrader56
mutu_sportytrader	searchmainsportytrader57
mutu_sportytrader	searchmainsportytrader58
mutu_sportytrader	searchmainsportytrader59
mutu_sportytrader	searchmainsportytrader6
mutu_sportytrader	searchmainsportytrader60
mutu_sportytrader	searchmainsportytrader7
mutu_sportytrader	searchmainsportytrader8
mutu_sportytrader	searchmainsportytrader9
mutu_sportytrader	signature_allowed_domain
mutu_sportytrader	sondageexpiresportytrader
mutu_sportytrader	sondageguestrepsportytrader
mutu_sportytrader	sondagerepsportytrader
mutu_sportytrader	sondagesportytrader
mutu_sportytrader	starrating_reset
mutu_sportytrader	starrating_vote
mutu_sportytrader	stats_buffer
mutu_sportytrader	stats_general
mutu_sportytrader	stats_nb_online
mutu_sportytrader	stats_participation
mutu_sportytrader	stats_posts_10_days
mutu_sportytrader	stats_view_profil
mutu_sportytrader	subcatgroup_forumpoker
mutu_sportytrader	subcatgroup_sportytrader
mutu_sportytrader	sujetrelatif_moresportytrader0
mutu_sportytrader	sujetrelatif_moresportytrader10
mutu_sportytrader	sujetrelatif_moresportytrader11
mutu_sportytrader	sujetrelatif_moresportytrader12
mutu_sportytrader	sujetrelatif_moresportytrader13
mutu_sportytrader	sujetrelatif_moresportytrader14
mutu_sportytrader	sujetrelatif_moresportytrader15
mutu_sportytrader	sujetrelatif_moresportytrader16
mutu_sportytrader	sujetrelatif_moresportytrader19
mutu_sportytrader	sujetrelatif_moresportytrader2
mutu_sportytrader	sujetrelatif_moresportytrader20
mutu_sportytrader	sujetrelatif_moresportytrader22
mutu_sportytrader	sujetrelatif_moresportytrader23
mutu_sportytrader	sujetrelatif_moresportytrader25
mutu_sportytrader	sujetrelatif_moresportytrader3
mutu_sportytrader	sujetrelatif_moresportytrader30
mutu_sportytrader	sujetrelatif_moresportytrader33
mutu_sportytrader	sujetrelatif_moresportytrader35
mutu_sportytrader	sujetrelatif_moresportytrader37
mutu_sportytrader	sujetrelatif_moresportytrader39
mutu_sportytrader	sujetrelatif_moresportytrader4
mutu_sportytrader	sujetrelatif_moresportytrader40
mutu_sportytrader	sujetrelatif_moresportytrader41
mutu_sportytrader	sujetrelatif_moresportytrader45
mutu_sportytrader	sujetrelatif_moresportytrader46
mutu_sportytrader	sujetrelatif_moresportytrader47
mutu_sportytrader	sujetrelatif_moresportytrader48
mutu_sportytrader	sujetrelatif_moresportytrader49
mutu_sportytrader	sujetrelatif_moresportytrader5
mutu_sportytrader	sujetrelatif_moresportytrader50
mutu_sportytrader	sujetrelatif_moresportytrader51
mutu_sportytrader	sujetrelatif_moresportytrader52
mutu_sportytrader	sujetrelatif_moresportytrader54
mutu_sportytrader	sujetrelatif_moresportytrader56
mutu_sportytrader	sujetrelatif_moresportytrader57
mutu_sportytrader	sujetrelatif_moresportytrader58
mutu_sportytrader	sujetrelatif_moresportytrader59
mutu_sportytrader	sujetrelatif_moresportytrader6
mutu_sportytrader	sujetrelatif_moresportytrader60
mutu_sportytrader	sujetrelatif_moresportytrader7
mutu_sportytrader	sujetrelatif_moresportytrader8
mutu_sportytrader	sujetrelatif_moresportytrader9
mutu_sportytrader	sujetrelatifsportytrader0
mutu_sportytrader	sujetrelatifsportytrader10
mutu_sportytrader	sujetrelatifsportytrader11
mutu_sportytrader	sujetrelatifsportytrader12
mutu_sportytrader	sujetrelatifsportytrader13
mutu_sportytrader	sujetrelatifsportytrader14
mutu_sportytrader	sujetrelatifsportytrader15
mutu_sportytrader	sujetrelatifsportytrader16
mutu_sportytrader	sujetrelatifsportytrader19
mutu_sportytrader	sujetrelatifsportytrader2
mutu_sportytrader	sujetrelatifsportytrader20
mutu_sportytrader	sujetrelatifsportytrader22
mutu_sportytrader	sujetrelatifsportytrader23
mutu_sportytrader	sujetrelatifsportytrader25
mutu_sportytrader	sujetrelatifsportytrader3
mutu_sportytrader	sujetrelatifsportytrader30
mutu_sportytrader	sujetrelatifsportytrader33
mutu_sportytrader	sujetrelatifsportytrader35
mutu_sportytrader	sujetrelatifsportytrader37
mutu_sportytrader	sujetrelatifsportytrader39
mutu_sportytrader	sujetrelatifsportytrader4
mutu_sportytrader	sujetrelatifsportytrader40
mutu_sportytrader	sujetrelatifsportytrader41
mutu_sportytrader	sujetrelatifsportytrader45
mutu_sportytrader	sujetrelatifsportytrader46
mutu_sportytrader	sujetrelatifsportytrader47
mutu_sportytrader	sujetrelatifsportytrader48
mutu_sportytrader	sujetrelatifsportytrader49
mutu_sportytrader	sujetrelatifsportytrader5
mutu_sportytrader	sujetrelatifsportytrader50
mutu_sportytrader	sujetrelatifsportytrader51
mutu_sportytrader	sujetrelatifsportytrader52
mutu_sportytrader	sujetrelatifsportytrader54
mutu_sportytrader	sujetrelatifsportytrader56
mutu_sportytrader	sujetrelatifsportytrader57
mutu_sportytrader	sujetrelatifsportytrader58
mutu_sportytrader	sujetrelatifsportytrader59
mutu_sportytrader	sujetrelatifsportytrader6
mutu_sportytrader	sujetrelatifsportytrader60
mutu_sportytrader	sujetrelatifsportytrader7
mutu_sportytrader	sujetrelatifsportytrader8
mutu_sportytrader	sujetrelatifsportytrader9
mutu_sportytrader	thread_del_sportytrader0
mutu_sportytrader	thread_del_sportytrader10
mutu_sportytrader	thread_del_sportytrader11
mutu_sportytrader	thread_del_sportytrader12
mutu_sportytrader	thread_del_sportytrader13
mutu_sportytrader	thread_del_sportytrader14
mutu_sportytrader	thread_del_sportytrader15
mutu_sportytrader	thread_del_sportytrader16
mutu_sportytrader	thread_del_sportytrader19
mutu_sportytrader	thread_del_sportytrader2
mutu_sportytrader	thread_del_sportytrader20
mutu_sportytrader	thread_del_sportytrader22
mutu_sportytrader	thread_del_sportytrader23
mutu_sportytrader	thread_del_sportytrader25
mutu_sportytrader	thread_del_sportytrader3
mutu_sportytrader	thread_del_sportytrader30
mutu_sportytrader	thread_del_sportytrader33
mutu_sportytrader	thread_del_sportytrader35
mutu_sportytrader	thread_del_sportytrader37
mutu_sportytrader	thread_del_sportytrader39
mutu_sportytrader	thread_del_sportytrader4
mutu_sportytrader	thread_del_sportytrader40
mutu_sportytrader	thread_del_sportytrader41
mutu_sportytrader	thread_del_sportytrader45
mutu_sportytrader	thread_del_sportytrader46
mutu_sportytrader	thread_del_sportytrader47
mutu_sportytrader	thread_del_sportytrader48
mutu_sportytrader	thread_del_sportytrader49
mutu_sportytrader	thread_del_sportytrader5
mutu_sportytrader	thread_del_sportytrader50
mutu_sportytrader	thread_del_sportytrader51
mutu_sportytrader	thread_del_sportytrader52
mutu_sportytrader	thread_del_sportytrader54
mutu_sportytrader	thread_del_sportytrader56
mutu_sportytrader	thread_del_sportytrader57
mutu_sportytrader	thread_del_sportytrader58
mutu_sportytrader	thread_del_sportytrader59
mutu_sportytrader	thread_del_sportytrader6
mutu_sportytrader	thread_del_sportytrader60
mutu_sportytrader	thread_del_sportytrader7
mutu_sportytrader	thread_del_sportytrader8
mutu_sportytrader	thread_del_sportytrader9
mutu_sportytrader	thread_moderation_sportytrader0
mutu_sportytrader	thread_moderation_sportytrader10
mutu_sportytrader	thread_moderation_sportytrader11
mutu_sportytrader	thread_moderation_sportytrader12
mutu_sportytrader	thread_moderation_sportytrader13
mutu_sportytrader	thread_moderation_sportytrader14
mutu_sportytrader	thread_moderation_sportytrader15
mutu_sportytrader	thread_moderation_sportytrader16
mutu_sportytrader	thread_moderation_sportytrader19
mutu_sportytrader	thread_moderation_sportytrader2
mutu_sportytrader	thread_moderation_sportytrader20
mutu_sportytrader	thread_moderation_sportytrader22
mutu_sportytrader	thread_moderation_sportytrader23
mutu_sportytrader	thread_moderation_sportytrader25
mutu_sportytrader	thread_moderation_sportytrader3
mutu_sportytrader	thread_moderation_sportytrader30
mutu_sportytrader	thread_moderation_sportytrader33
mutu_sportytrader	thread_moderation_sportytrader35
mutu_sportytrader	thread_moderation_sportytrader37
mutu_sportytrader	thread_moderation_sportytrader39
mutu_sportytrader	thread_moderation_sportytrader4
mutu_sportytrader	thread_moderation_sportytrader40
mutu_sportytrader	thread_moderation_sportytrader41
mutu_sportytrader	thread_moderation_sportytrader45
mutu_sportytrader	thread_moderation_sportytrader46
mutu_sportytrader	thread_moderation_sportytrader47
mutu_sportytrader	thread_moderation_sportytrader48
mutu_sportytrader	thread_moderation_sportytrader49
mutu_sportytrader	thread_moderation_sportytrader5
mutu_sportytrader	thread_moderation_sportytrader50
mutu_sportytrader	thread_moderation_sportytrader51
mutu_sportytrader	thread_moderation_sportytrader52
mutu_sportytrader	thread_moderation_sportytrader54
mutu_sportytrader	thread_moderation_sportytrader56
mutu_sportytrader	thread_moderation_sportytrader57
mutu_sportytrader	thread_moderation_sportytrader58
mutu_sportytrader	thread_moderation_sportytrader59
mutu_sportytrader	thread_moderation_sportytrader6
mutu_sportytrader	thread_moderation_sportytrader60
mutu_sportytrader	thread_moderation_sportytrader7
mutu_sportytrader	thread_moderation_sportytrader8
mutu_sportytrader	thread_moderation_sportytrader9
mutu_sportytrader	thread_rating_details_sportytrader10
mutu_sportytrader	thread_rating_details_sportytrader11
mutu_sportytrader	thread_rating_details_sportytrader12
mutu_sportytrader	thread_rating_details_sportytrader13
mutu_sportytrader	thread_rating_details_sportytrader14
mutu_sportytrader	thread_rating_details_sportytrader15
mutu_sportytrader	thread_rating_details_sportytrader16
mutu_sportytrader	thread_rating_details_sportytrader19
mutu_sportytrader	thread_rating_details_sportytrader2
mutu_sportytrader	thread_rating_details_sportytrader20
mutu_sportytrader	thread_rating_details_sportytrader22
mutu_sportytrader	thread_rating_details_sportytrader23
mutu_sportytrader	thread_rating_details_sportytrader25
mutu_sportytrader	thread_rating_details_sportytrader3
mutu_sportytrader	thread_rating_details_sportytrader30
mutu_sportytrader	thread_rating_details_sportytrader33
mutu_sportytrader	thread_rating_details_sportytrader35
mutu_sportytrader	thread_rating_details_sportytrader37
mutu_sportytrader	thread_rating_details_sportytrader39
mutu_sportytrader	thread_rating_details_sportytrader4
mutu_sportytrader	thread_rating_details_sportytrader40
mutu_sportytrader	thread_rating_details_sportytrader41
mutu_sportytrader	thread_rating_details_sportytrader45
mutu_sportytrader	thread_rating_details_sportytrader46
mutu_sportytrader	thread_rating_details_sportytrader47
mutu_sportytrader	thread_rating_details_sportytrader48
mutu_sportytrader	thread_rating_details_sportytrader49
mutu_sportytrader	thread_rating_details_sportytrader5
mutu_sportytrader	thread_rating_details_sportytrader50
mutu_sportytrader	thread_rating_details_sportytrader51
mutu_sportytrader	thread_rating_details_sportytrader52
mutu_sportytrader	thread_rating_details_sportytrader54
mutu_sportytrader	thread_rating_details_sportytrader56
mutu_sportytrader	thread_rating_details_sportytrader57
mutu_sportytrader	thread_rating_details_sportytrader58
mutu_sportytrader	thread_rating_details_sportytrader59
mutu_sportytrader	thread_rating_details_sportytrader6
mutu_sportytrader	thread_rating_details_sportytrader60
mutu_sportytrader	thread_rating_details_sportytrader7
mutu_sportytrader	thread_rating_details_sportytrader8
mutu_sportytrader	thread_rating_details_sportytrader9
mutu_sportytrader	thread_rating_sportytrader10
mutu_sportytrader	thread_rating_sportytrader11
mutu_sportytrader	thread_rating_sportytrader12
mutu_sportytrader	thread_rating_sportytrader13
mutu_sportytrader	thread_rating_sportytrader14
mutu_sportytrader	thread_rating_sportytrader15
mutu_sportytrader	thread_rating_sportytrader16
mutu_sportytrader	thread_rating_sportytrader19
mutu_sportytrader	thread_rating_sportytrader2
mutu_sportytrader	thread_rating_sportytrader20
mutu_sportytrader	thread_rating_sportytrader22
mutu_sportytrader	thread_rating_sportytrader23
mutu_sportytrader	thread_rating_sportytrader25
mutu_sportytrader	thread_rating_sportytrader3
mutu_sportytrader	thread_rating_sportytrader30
mutu_sportytrader	thread_rating_sportytrader33
mutu_sportytrader	thread_rating_sportytrader35
mutu_sportytrader	thread_rating_sportytrader37
mutu_sportytrader	thread_rating_sportytrader39
mutu_sportytrader	thread_rating_sportytrader4
mutu_sportytrader	thread_rating_sportytrader40
mutu_sportytrader	thread_rating_sportytrader41
mutu_sportytrader	thread_rating_sportytrader45
mutu_sportytrader	thread_rating_sportytrader46
mutu_sportytrader	thread_rating_sportytrader47
mutu_sportytrader	thread_rating_sportytrader48
mutu_sportytrader	thread_rating_sportytrader49
mutu_sportytrader	thread_rating_sportytrader5
mutu_sportytrader	thread_rating_sportytrader50
mutu_sportytrader	thread_rating_sportytrader51
mutu_sportytrader	thread_rating_sportytrader52
mutu_sportytrader	thread_rating_sportytrader54
mutu_sportytrader	thread_rating_sportytrader56
mutu_sportytrader	thread_rating_sportytrader57
mutu_sportytrader	thread_rating_sportytrader58
mutu_sportytrader	thread_rating_sportytrader59
mutu_sportytrader	thread_rating_sportytrader6
mutu_sportytrader	thread_rating_sportytrader60
mutu_sportytrader	thread_rating_sportytrader7
mutu_sportytrader	thread_rating_sportytrader8
mutu_sportytrader	thread_rating_sportytrader9
mutu_sportytrader	threadextprive
mutu_sportytrader	threadextsportytrader
mutu_sportytrader	threadprive
mutu_sportytrader	threadquoteursportytrader0
mutu_sportytrader	threadquoteursportytrader10
mutu_sportytrader	threadquoteursportytrader11
mutu_sportytrader	threadquoteursportytrader12
mutu_sportytrader	threadquoteursportytrader13
mutu_sportytrader	threadquoteursportytrader14
mutu_sportytrader	threadquoteursportytrader15
mutu_sportytrader	threadquoteursportytrader16
mutu_sportytrader	threadquoteursportytrader19
mutu_sportytrader	threadquoteursportytrader2
mutu_sportytrader	threadquoteursportytrader20
mutu_sportytrader	threadquoteursportytrader22
mutu_sportytrader	threadquoteursportytrader23
mutu_sportytrader	threadquoteursportytrader25
mutu_sportytrader	threadquoteursportytrader3
mutu_sportytrader	threadquoteursportytrader30
mutu_sportytrader	threadquoteursportytrader33
mutu_sportytrader	threadquoteursportytrader35
mutu_sportytrader	threadquoteursportytrader37
mutu_sportytrader	threadquoteursportytrader39
mutu_sportytrader	threadquoteursportytrader4
mutu_sportytrader	threadquoteursportytrader40
mutu_sportytrader	threadquoteursportytrader41
mutu_sportytrader	threadquoteursportytrader45
mutu_sportytrader	threadquoteursportytrader46
mutu_sportytrader	threadquoteursportytrader47
mutu_sportytrader	threadquoteursportytrader48
mutu_sportytrader	threadquoteursportytrader49
mutu_sportytrader	threadquoteursportytrader5
mutu_sportytrader	threadquoteursportytrader50
mutu_sportytrader	threadquoteursportytrader51
mutu_sportytrader	threadquoteursportytrader52
mutu_sportytrader	threadquoteursportytrader54
mutu_sportytrader	threadquoteursportytrader56
mutu_sportytrader	threadquoteursportytrader57
mutu_sportytrader	threadquoteursportytrader58
mutu_sportytrader	threadquoteursportytrader59
mutu_sportytrader	threadquoteursportytrader6
mutu_sportytrader	threadquoteursportytrader60
mutu_sportytrader	threadquoteursportytrader7
mutu_sportytrader	threadquoteursportytrader8
mutu_sportytrader	threadquoteursportytrader9
mutu_sportytrader	threadsportytrader0
mutu_sportytrader	threadsportytrader10
mutu_sportytrader	threadsportytrader11
mutu_sportytrader	threadsportytrader12
mutu_sportytrader	threadsportytrader13
mutu_sportytrader	threadsportytrader14
mutu_sportytrader	threadsportytrader15
mutu_sportytrader	threadsportytrader16
mutu_sportytrader	threadsportytrader19
mutu_sportytrader	threadsportytrader2
mutu_sportytrader	threadsportytrader20
mutu_sportytrader	threadsportytrader22
mutu_sportytrader	threadsportytrader23
mutu_sportytrader	threadsportytrader25
mutu_sportytrader	threadsportytrader3
mutu_sportytrader	threadsportytrader30
mutu_sportytrader	threadsportytrader33
mutu_sportytrader	threadsportytrader35
mutu_sportytrader	threadsportytrader37
mutu_sportytrader	threadsportytrader39
mutu_sportytrader	threadsportytrader4
mutu_sportytrader	threadsportytrader40
mutu_sportytrader	threadsportytrader41
mutu_sportytrader	threadsportytrader45
mutu_sportytrader	threadsportytrader46
mutu_sportytrader	threadsportytrader47
mutu_sportytrader	threadsportytrader48
mutu_sportytrader	threadsportytrader49
mutu_sportytrader	threadsportytrader5
mutu_sportytrader	threadsportytrader50
mutu_sportytrader	threadsportytrader51
mutu_sportytrader	threadsportytrader52
mutu_sportytrader	threadsportytrader54
mutu_sportytrader	threadsportytrader56
mutu_sportytrader	threadsportytrader57
mutu_sportytrader	threadsportytrader58
mutu_sportytrader	threadsportytrader59
mutu_sportytrader	threadsportytrader6
mutu_sportytrader	threadsportytrader60
mutu_sportytrader	threadsportytrader7
mutu_sportytrader	threadsportytrader8
mutu_sportytrader	threadsportytrader9
mutu_sportytrader	toolbar_connection
mutu_sportytrader	transactions_reports
mutu_sportytrader	transactions_reports_parameters
mutu_sportytrader	transactions_reports_trash
mutu_sportytrader	vip_implodesportytrader
mutu_sportytrader	vipsportytrader
mutu_sportytrader	welcome_messages
mutu_sportytrader	welcome_register
mutu_sportytrader	word_dictionnary
mysql	columns_priv
mysql	db
mysql	event
mysql	func
mysql	help_category
mysql	help_keyword
mysql	help_relation
mysql	help_topic
mysql	ndb_binlog_index
mysql	plugin
mysql	proc
mysql	procs_priv
mysql	proxies_priv
mysql	servers
mysql	tables_priv
mysql	time_zone
